residual,propMAlgae,time,SiteName,standResid
0.03524584436102007,0.99,-0.5,Carrickalinga South Bay,2.730131364664984
0.015245844361020056,0.97,-0.5,Carrickalinga South Bay,1.1809380261820175
0.025245844361020064,0.98,-0.5,Carrickalinga South Bay,1.955534695423501
0.005245844361020047,0.96,-0.5,Carrickalinga South Bay,0.4063413569405342
0.0021986863887681896,0.89,0.5,Carrickalinga South Bay,0.02817054326751722
0.09219868638876816,0.98,0.5,Carrickalinga South Bay,1.1812903820167688
-0.09780131361123179,0.79,0.5,Carrickalinga South Bay,-1.253073722009429
-0.017801313611231828,0.87,0.5,Carrickalinga South Bay,-0.22807830978787233
-0.016919921899688273,0.93,0.5,Carrickalinga Head,-0.3453764595164909
0.04308007810031167,0.99,0.5,Carrickalinga Head,0.8793684118750975
-0.05691992189968831,0.89,0.5,Carrickalinga Head,-1.161873040444218
0.04308007810031167,0.99,0.5,Carrickalinga Head,0.8793684118750975
-0.0058035125158152345,0.78,-0.5,Carrickalinga Head,-0.025740479387650245
-0.35580351251581527,0.43,-0.5,Carrickalinga Head,-1.5781051483922532
0.09419648748418474,0.88,-0.5,Carrickalinga Head,0.4177922831850933
0.1441964874841848,0.93,-0.5,Carrickalinga Head,0.6395586644714654
-0.008253246556029326,0.79,-0.5,Dodd's Beach,-0.24979273004402847
-0.008253246556029326,0.79,-0.5,Dodd's Beach,-0.24979273004402847
0.011746753443970692,0.81,-0.5,Dodd's Beach,0.3555271967223545
0.061746753443970626,0.86,-0.5,Dodd's Beach,1.8688270136383087
0.10684457249606416,0.97,0.5,Dodd's Beach,0.7978512967588507
0.05684457249606423,0.92,0.5,Dodd's Beach,0.42448123306738894
-0.19315542750393577,0.67,0.5,Dodd's Beach,-1.4423690853899225
-0.06315542750393577,0.8,0.5,Dodd's Beach,-0.47160691979212055
-0.02561882148844441,0.94,-0.5,Outside Granite Island,-0.9798586137913019
0.004381178511555617,0.97,-0.5,Outside Granite Island,0.16756959351317122
0.024381178511555635,0.99,-0.5,Outside Granite Island,0.9325217317161533
0.03338117851155564,0.999,-0.5,Outside Granite Island,1.2767501939074952
0.06687804770855987,0.98,0.5,Outside Granite Island,1.170122084853439
-0.013121952291440087,0.9,0.5,Outside Granite Island,-0.22958633959409086
-0.06312195229144013,0.85,0.5,Outside Granite Island,-1.1044041048737983
0.03687804770855985,0.95,0.5,Outside Granite Island,0.6452314256856146
-0.035009012411194695,0.8585858585858586,-0.5,West Island,-0.3305186052343016
0.04640512900294669,0.94,-0.5,West Island,0.4381088599022371
0.08640512900294672,0.98,-0.5,West Island,0.815747167835326
-0.15359487099705327,0.74,-0.5,West Island,-1.4500826797632056
0.011032893661724663,0.92,0.5,West Island,0.11461135888136094
-0.14896710633827537,0.76,0.5,West Island,-1.5474927076733043
0.08103289366172461,0.99,0.5,West Island,0.8417818879990263
-0.018967106338275364,0.89,0.5,West Island,-0.197033153597639
0.04781030332570013,0.99,-0.5,Newland Head,0.3402911925944487
0.04781030332570013,0.99,-0.5,Newland Head,0.3402911925944487
-0.23921939964459693,0.7029702970297029,-0.5,Newland Head,-1.70265087511021
0.027810303325700114,0.97,-0.5,Newland Head,0.19794062423420672
0.019243534200665713,0.999,0.5,Newland Head,1.3271402897010824
-0.009756465799334313,0.97,0.5,Newland Head,-0.6728597102989176
0.019243534200665713,0.999,0.5,Newland Head,1.3271402897010824
0.019243534200665713,0.999,0.5,Newland Head,1.3271402897010824
0.008740722152269065,0.99,-0.5,Flat irons,1.942382700504235
0.017740722152269073,0.999,-0.5,Flat irons,3.942382700504235
0.017740722152269073,0.999,-0.5,Flat irons,3.942382700504235
0.017740722152269073,0.999,-0.5,Flat irons,3.942382700504235
0.026244358922526856,0.99,0.5,Flat irons,2.6244358922526834
0.026244358922526856,0.99,0.5,Flat irons,2.6244358922526834
0.006244358922526838,0.97,0.5,Flat irons,0.6244358922526833
0.026244358922526856,0.99,0.5,Flat irons,2.6244358922526834
0.011290410941442786,0.98,-0.5,The Bluff,0.6744300907322458
0.030290410941442802,0.999,-0.5,The Bluff,1.8093907038022936
-0.008709589058557232,0.96,-0.5,The Bluff,-0.520265291446752
0.021290410941442794,0.99,-0.5,The Bluff,1.2717777818217446
-0.03003214556836331,0.89,0.5,The Bluff,-0.9380466301995063
0.03996785443163664,0.96,0.5,The Bluff,1.2483860362409789
0.02996785443163663,0.95,0.5,The Bluff,0.9360385124637662
0.02996785443163663,0.95,0.5,The Bluff,0.9360385124637662
-0.02310602158569086,0.74,-0.5,Ripple Rock,-0.2404617024495884
-0.12310602158569084,0.64,-0.5,Ripple Rock,-1.2811501721535288
0.08689397841430913,0.85,-0.5,Ripple Rock,0.904295614224746
0.06689397841430911,0.83,-0.5,Ripple Rock,0.6961579202839577
0.05369262529591168,0.98,0.5,Ripple Rock,1.0207895617302978
0.013692625295911642,0.94,0.5,Ripple Rock,0.26032046110092344
-0.06630737470408832,0.86,0.5,Ripple Rock,-1.260617740157823
0.03369262529591166,0.96,0.5,Ripple Rock,0.6405550114156106
-0.18034818542819575,0.51,-0.5,Shag Rock,-1.291776230969379
-0.04034818542819574,0.65,-0.5,Shag Rock,-0.28900111623046976
0.06965181457180425,0.76,-0.5,Shag Rock,0.4988936167786731
0.1396518145718042,0.83,-0.5,Shag Rock,1.0002811741481272
-0.026842523170742427,0.77,0.5,Shag Rock,-0.40934464076580346
0.06315747682925754,0.86,0.5,Shag Rock,0.963142492227638
-0.06684252317074246,0.73,0.5,Shag Rock,-1.0193389220962226
0.06315747682925754,0.86,0.5,Shag Rock,0.963142492227638
0.05949921856853169,0.93,-0.5,Rapid Head Windmills,1.4155784890429337
0.009499218568531642,0.88,-0.5,Rapid Head Windmills,0.22600111046571755
0.02949921856853166,0.9,-0.5,Rapid Head Windmills,0.7018320618966041
-0.0405007814314684,0.83,-0.5,Rapid Head Windmills,-0.9635762681114987
-0.0029360216715850207,0.82,0.5,Rapid Head Windmills,-0.0247550415029268
-0.16293602167158494,0.66,0.5,Rapid Head Windmills,-1.373793667069349
0.12706397832841498,0.95,0.5,Rapid Head Windmills,1.0713388417697918
-0.012936021671584919,0.81,0.5,Rapid Head Windmills,-0.10906995560082737
0.052464086835217305,0.99,-0.5,Porpoise Head,0.9372572719739495
-0.06753591316478269,0.87,-0.5,Porpoise Head,-1.20651153105754
0.042464086835217296,0.98,-0.5,Porpoise Head,0.7586098717213251
-0.017535913164782646,0.92,-0.5,Porpoise Head,-0.3132745297944186
0.062335095980948885,0.98,0.5,Porpoise Head,1.678700919403235
-0.022928061913787934,0.8947368421052632,0.5,Porpoise Head,-0.6174588810543161
0.012335095980948951,0.93,0.5,Porpoise Head,0.3321874561719564
-0.0076649040190510664,0.91,0.5,Porpoise Head,-0.2064179291205562
-4.7027155300316537e-4,0.95,-0.5,Fishery Beach,-0.010923018040013673
-0.0504702715530031,0.9,-0.5,Fishery Beach,-1.1722752166005053
0.04852972844699688,0.999,-0.5,Fishery Beach,1.1272021365492706
-0.03047027155300308,0.92,-0.5,Fishery Beach,-0.7077343371763076
0.0531374667760347,0.93,0.5,Fishery Beach,0.9356986156561495
0.0031374667760346586,0.88,0.5,Fishery Beach,0.05524770933052496
0.0531374667760347,0.93,0.5,Fishery Beach,0.9356986156561495
-0.06686253322396529,0.81,0.5,Fishery Beach,-1.1773835595253475
0.04809008002925197,0.97,-0.5,Whalebone Reef,1.8625207907107502
0.02809008002925195,0.95,-0.5,Whalebone Reef,1.087924121469265
-0.011909919970747973,0.91,-0.5,Whalebone Reef,-0.4612692170137009
0.008090080029252045,0.93,-0.5,Whalebone Reef,0.31332745222778424
0.04963292325106694,0.96,0.5,Whalebone Reef,1.2442475356902027
0.009632923251067016,0.92,0.5,Whalebone Reef,0.24148771080847706
-0.04036707674893303,0.87,0.5,Whalebone Reef,-1.0119620702936833
0.0370013443036985,0.9473684210526315,0.5,Whalebone Reef,0.9275865383591304
0.033285445181605366,0.97,-0.5,Rapid Head East,0.6747665839763346
-0.046714554818394594,0.89,-0.5,Rapid Head East,-0.9470031241824314
0.043285445181605375,0.98,-0.5,Rapid Head East,0.8774877974961806
0.036885773799033905,0.98,0.5,Rapid Head East,0.8462176865488905
0.026885773799033896,0.97,0.5,Rapid Head East,0.6168019526783285
-0.053114226200966064,0.89,0.5,Rapid Head East,-1.2185239182861654
0.036885773799033905,0.98,0.5,Rapid Head East,0.8462176865488905
-0.10294302432757463,0.73,-0.5,Carrickalinga North 3,-1.1015568229050463
0.10705697567242534,0.94,-0.5,Carrickalinga North 3,1.1455787583651822
-0.052943024327574584,0.78,-0.5,Carrickalinga North 3,-0.5665245416502294
0.037056975672425385,0.87,-0.5,Carrickalinga North 3,0.39653356460843975
-0.023137462143858478,0.81,0.5,Carrickalinga North 3,-0.29169760840358017
-0.08313746214385853,0.75,0.5,Carrickalinga North 3,-1.0481270039611414
-0.0031374621438585715,0.83,0.5,Carrickalinga North 3,-0.039554476551061125
0.10686253785614142,0.94,0.5,Carrickalinga North 3,1.3472327486378
0.12050715846145621,0.57,-0.5,Rapid Bay Jetty,1.0968802351418236
0.12050715846145621,0.57,-0.5,Rapid Bay Jetty,1.0968802351418236
-0.04949284153854372,0.4,-0.5,Rapid Bay Jetty,-0.4504937329677273
-0.06949284153854374,0.38,-0.5,Rapid Bay Jetty,-0.63253772921591
-0.10949284153854372,0.34,-0.5,Rapid Bay Jetty,-0.9966257217122749
0.14034169425631127,0.38,0.5,Rapid Bay Jetty,1.3370295254488707
-0.017436083521466528,0.2222222222222222,0.5,Rapid Bay Jetty,-0.16611284764609346
-0.14965830574368874,0.09,0.5,Rapid Bay Jetty,-1.425788498338352
0.04034169425631129,0.28,0.5,Rapid Bay Jetty,0.3843336551774148
-0.007335073420456417,0.23232323232323232,0.5,Rapid Bay Jetty,-0.06988094155806752
-0.07836878655970392,0.8,-0.5,Olivers Reef,-1.0575259621295
-0.03836878655970399,0.84,-0.5,Olivers Reef,-0.5177570012696351
0.02163121344029606,0.9,-0.5,Olivers Reef,0.2918964400201641
0.09163121344029601,0.97,-0.5,Olivers Reef,1.2364921215249285
-0.06136157583473545,0.82,0.5,Olivers Reef,-0.9285846147637962
-0.04136157583473543,0.84,0.5,Olivers Reef,-0.6259246513806049
0.07863842416526456,0.96,0.5,Olivers Reef,1.1900351289185405
0.03863842416526464,0.92,0.5,Olivers Reef,0.5847152021521598
-0.04269519816142131,0.83,-0.5,Normanville Beach,-0.8333249400056627
-0.012695198161421284,0.86,-0.5,Normanville Beach,-0.2477848962365423
0.017304801838578743,0.89,-0.5,Normanville Beach,0.3377551475325781
0.07730480183857869,0.95,-0.5,Normanville Beach,1.5088352350708167
0.03856815462433805,0.98,0.5,Normanville Beach,1.4664944930052493
-0.011431845375661887,0.93,0.5,Normanville Beach,-0.43467825856818315
0.03856815462433805,0.98,0.5,Normanville Beach,1.4664944930052493
-0.0014318453756619887,0.94,0.5,Normanville Beach,-0.054443708253500034
-0.0019388721893584537,0.48,-0.5,Southport,-0.039038574305219946
-0.07193887218935846,0.41,-0.5,Southport,-1.4484662902546708
0.028061127810641573,0.51,-0.5,Southport,0.5650018753874023
0.03806112781064158,0.52,-0.5,Southport,0.7663486919516097
-0.019535998622936257,0.36363636363636365,0.5,Southport,-0.17013005055148842
-0.04317236225929988,0.34,0.5,Southport,-0.375968299105967
-0.11317236225929989,0.27,0.5,Southport,-0.9855661890557695
0.15682763774070013,0.54,0.5,Southport,1.3657399578934686
-0.05953393735936596,0.81,-0.5,Semaphore,-0.8817826838084757
0.09046606264063395,0.96,-0.5,Semaphore,1.33993165994243
-0.039533937359366056,0.83,-0.5,Semaphore,-0.5855541046416894
0.020466062640633997,0.89,-0.5,Semaphore,0.3031316328586741
-0.05189795091895166,0.76,0.5,Semaphore,-1.153287798198926
0.048102049081048315,0.86,0.5,Semaphore,1.068934424023296
0.038102049081048306,0.85,0.5,Semaphore,0.8467122018010736
0.00810204908104828,0.82,0.5,Semaphore,0.18004553513440624
0.02701307904032102,0.72,-0.5,Seacliff,0.3370059148619308
0.10701307904032109,0.8,-0.5,Seacliff,1.3350584933448202
-0.07298692095967896,0.62,-0.5,Seacliff,-0.9105598082416796
-0.04298692095967893,0.65,-0.5,Seacliff,-0.536290091310596
-5.658682701457085e-4,0.62,0.5,Seacliff,-0.009070840390715776
0.01943413172985431,0.64,0.5,Seacliff,0.31152817069644356
0.06943413172985424,0.69,0.5,Seacliff,1.11302569841434
-0.08056586827014567,0.54,0.5,Seacliff,-1.2914668847393513
0.3491471630462584,0.72,-0.5,Port Parham,1.3628444404875266
-0.17085283695374154,0.2,-0.5,Port Parham,-0.6668988427469446
-0.20085283695374154,0.17,-0.5,Port Parham,-0.7839994167797024
0.07914716304625846,0.45,-0.5,Port Parham,0.3089392741927051
-0.004127137814492088,0.4,0.5,Port Parham,-0.05686971542812059
-0.034127137814492114,0.37,0.5,Port Parham,-0.4702534063852838
0.09587286218550789,0.5,0.5,Port Parham,1.3210759210957552
-0.0741271378144921,0.33,0.5,Port Parham,-1.021431660994834
-0.20732223404808184,0.16,-0.5,Noarlunga South Outside,-1.168282999713947
-0.047322234048081835,0.32,-0.5,Noarlunga South Outside,-0.26666585858821457
0.2026777659519181,0.57,-0.5,Noarlunga South Outside,1.142110924420742
0.09267776595191818,0.46,-0.5,Noarlunga South Outside,0.5222491398968012
-0.12098414550268208,0.23,0.5,Noarlunga South Outside,-0.5527906704385359
-0.1309841455026821,0.22,0.5,Noarlunga South Outside,-0.5984818366770314
0.32901585449731796,0.68,0.5,Noarlunga South Outside,1.5033118102937562
-0.06098414550268211,0.29,0.5,Noarlunga South Outside,-0.2786436730075638
-0.01864449474696961,0.31,-0.5,Noarlunga North Outside,-0.3020575598965966
0.07135550525303042,0.4,-0.5,Noarlunga North Outside,1.1560232709133804
-0.0786444947469696,0.25,-0.5,Noarlunga North Outside,-1.2741114471032478
-0.002328705273285381,0.3263157894736842,-0.5,Noarlunga North Outside,-0.03772711688426136
-0.0811492998983383,0.48,0.5,Noarlunga North Outside,-1.1602627506561725
0.08885070010166174,0.65,0.5,Noarlunga North Outside,1.2703764274840244
-0.011149299898338239,0.55,0.5,Noarlunga North Outside,-0.1594113243631496
-0.011149299898338239,0.55,0.5,Noarlunga North Outside,-0.1594113243631496
-0.0893219542692194,0.88,-0.5,Moana outside,-1.5922448209679056
0.02967804573078059,0.999,-0.5,Moana outside,0.52903807353852494
0.02967804573078059,0.999,-0.5,Moana outside,0.52903807353852494
-0.009321954269219446,0.96,-0.5,Moana outside,-0.16617228684593616
-0.04845308523074343,0.92,0.5,Moana outside,-1.3186038602452965
0.02154691476925652,0.99,0.5,Moana outside,0.586378449500482
0.030546914769256528,0.999,0.5,Moana outside,0.8313047464677968
0.02154691476925652,0.99,0.5,Moana outside,0.586378449500482
-0.015274873774828057,0.64,-0.5,Horseshoe inner,-0.21601933655898947
-0.07527487377482811,0.58,-0.5,Horseshoe inner,-1.064547473982847
0.01472512622517197,0.67,-0.5,Horseshoe inner,0.20824473215293932
0.09472512622517193,0.75,-0.5,Horseshoe inner,1.3396155820514146
-0.02986446465581505,0.72,0.5,Horseshoe inner,-0.23684061051917585
0.12013553534418497,0.87,0.5,Horseshoe inner,0.9527367680580401
-0.16986446465581506,0.58,0.5,Horseshoe inner,-1.3471128305245774
0.06013553534418503,0.81,0.5,Horseshoe inner,0.47690581662715426
-0.11407289191607839,0.57,-0.5,Broken Bottom,-1.0930380509758844
0.005927108083921606,0.69,-0.5,Broken Bottom,0.05679311323797463
-0.03407289191607832,0.65,-0.5,Broken Bottom,-0.32648394149997767
0.1359271080839216,0.82,-0.5,Broken Bottom,1.302443541136322
0.06937817794981799,0.33,0.5,Broken Bottom,0.6974143492468892
0.019378177949818,0.28,0.5,Broken Bottom,0.19479640088325773
-0.1448323483659715,0.11578947368421053,0.5,Broken Bottom,-1.4559067558478271
0.05937817794981798,0.32,0.5,Broken Bottom,0.5968907595741627
0.021806976647466336,0.86,-0.5,Aldinga Pinacles,0.47968953190334424
0.011806976647466327,0.85,-0.5,Aldinga Pinacles,0.25971885937131406
-0.048193023352533615,0.79,-0.5,Aldinga Pinacles,-1.0601051758208646
0.06180697664746637,0.9,-0.5,Aldinga Pinacles,1.359572222031465
0.19268520563471037,0.98,0.5,Aldinga Pinacles,0.7949020856901017
-0.047314794365289625,0.74,0.5,Aldinga Pinacles,-0.19519209376286337
-0.3973147943652896,0.39,0.5,Aldinga Pinacles,-1.6390794387984373
-0.06731479436528964,0.72,0.5,Aldinga Pinacles,-0.27769994205061055
-0.06457180586237277,0.53,-0.5,Myponga,-0.7178338607052688
0.12542819413762718,0.72,-0.5,Myponga,1.394364051564631
-0.06457180586237277,0.53,-0.5,Myponga,-0.7178338607052688
0.015428194137627194,0.61,-0.5,Myponga,0.17151262867153091
0.023609476099958115,0.58,0.5,Myponga,0.714564317190965
0.023609476099958115,0.58,0.5,Myponga,0.714564317190965
-0.046390523900041836,0.51,0.5,Myponga,-1.4040554264913716
0.0036094760999582087,0.56,0.5,Myponga,0.10924439042458552
0.08078619997849612,0.9157894736842105,-0.5,Cape Jervis South,1.5964989717515747
-0.015003273705714415,0.82,-0.5,Cape Jervis South,-0.29649508270541625
-0.03500327370571432,0.8,-0.5,Cape Jervis South,-0.6917355995700608
0.004996726294285603,0.84,-0.5,Cape Jervis South,0.09874543415923055
0.09339817148740603,0.7,0.5,Cape Jervis South,0.7172107494980345
0.10339817148740604,0.71,0.5,Cape Jervis South,0.7940014123211012
-0.016601828512593952,0.59,0.5,Cape Jervis South,-0.12748654155569747
-0.17660182851259393,0.43,0.5,Cape Jervis South,-1.3561371467247623
-3.34218992697477e-4,0.67,-0.5,Lady Bay,-0.00812594222185561
0.059665781007302465,0.73,-0.5,Lady Bay,1.4506676750297374
0.009665781007302532,0.68,-0.5,Lady Bay,0.23500632732007698
-0.04033421899269751,0.63,-0.5,Lady Bay,-0.980655020389586
0.134140489666277,0.95,0.5,Lady Bay,1.2198791378905811
-0.05585951033372294,0.76,0.5,Lady Bay,-0.5079886876693193
-0.005859510333722895,0.81,0.5,Lady Bay,-0.05328662831145025
-0.125859510333723,0.69,0.5,Lady Bay,-1.1445715707703359
-0.13115507168362495,0.26,-0.5,Yankalilla Mouth,-0.9328640777763776
-0.10115507168362498,0.29,-0.5,Yankalilla Mouth,-0.7194836726266663
0.09884492831637504,0.49,-0.5,Yankalilla Mouth,0.7030523617047427
0.14884492831637508,0.54,-0.5,Yankalilla Mouth,1.0586863702875953
-0.21351855859447794,0.44,0.5,Yankalilla Mouth,-1.0309774537515783
-0.14351855859447793,0.51,0.5,Yankalilla Mouth,-0.6929814395518229
-0.023518558594477934,0.63,0.5,Yankalilla Mouth,-0.11355970092367064
0.2564814414055221,0.91,0.5,Yankalilla Mouth,1.2384243558753514
-0.0030972364736955305,0.38,-0.5,South Shores,-0.0191836665000006
0.04690276352630446,0.43,-0.5,South Shores,0.2905063856307496
-0.20309723647369554,0.18,-0.5,South Shores,-1.2579438750230019
0.18690276352630442,0.57,-0.5,South Shores,1.15763853159685
0.030277728215772126,0.8,0.5,South Shores,0.3191552784579533
0.040277728215772135,0.81,0.5,South Shores,0.42456453379689935
-0.13972227178422791,0.63,0.5,South Shores,-1.4728020623041287
0.07027772821577205,0.84,0.5,South Shores,0.7407922998137364
0.010289546352269308,0.68,-0.5,Port Gawler,0.1354982866616281
-0.09971045364773079,0.57,-0.5,Port Gawler,-1.3130409416486584
0.08028954635226926,0.75,-0.5,Port Gawler,1.0572959774045363
0.030289546352269214,0.7,-0.5,Port Gawler,0.3988690554453151
-0.10255174970950331,0.48,0.5,Port Gawler,-1.3673566627933773
0.007448250290496672,0.59,0.5,Port Gawler,0.09931000387328895
0.01744825029049668,0.6,0.5,Port Gawler,0.23264333720662236
0.07744825029049673,0.66,0.5,Port Gawler,1.032643337206623
0.015111527361140631,0.93,-0.5,Backstairs deep,0.31566951131253046
0.055111527361140555,0.97,-0.5,Backstairs deep,1.1512422598998786
0.03511152736114054,0.95,-0.5,Backstairs deep,0.7334558856062035
-0.05488847263885943,0.86,-0.5,Backstairs deep,-1.146582798715333
0.02633016813060629,0.97,0.5,Backstairs deep,1.5176150171098848
0.026627197833576588,0.9702970297029703,0.5,Backstairs deep,1.5347351788771553
0.0363301681306063,0.98,0.5,Backstairs deep,2.0939937966079936
-0.003669831869393736,0.94,0.5,Backstairs deep,-0.21152132138444235
0.04042682879449033,0.99,-0.5,Deep Creek,1.3002632968294385
-0.02957317120550962,0.92,-0.5,Deep Creek,-0.9511730263299308
0.020426828794490315,0.97,-0.5,Deep Creek,0.6569957759267606
0.030426828794490324,0.98,-0.5,Deep Creek,0.9786295363780996
0.050794958116085254,0.98,0.5,Deep Creek,1.315178540892212
0.030794958116085236,0.96,0.5,Deep Creek,0.7973403184896877
-0.039205041883914715,0.89,0.5,Deep Creek,-1.0150934599191446
0.010794958116085218,0.94,0.5,Deep Creek,0.27950209608716337
-0.21981104876745083,0.35,-0.5,Chiton Rocks,-1.2232191963756258
-0.07981104876745082,0.49,-0.5,Chiton Rocks,-0.444137851498543
0.15018895123254916,0.72,-0.5,Chiton Rocks,0.8357815007995214
0.14018895123254915,0.71,-0.5,Chiton Rocks,0.7801328333083012
-0.298520259118611,0.27,0.5,Chiton Rocks,-1.3727185421771098
0.06147974088138897,0.63,0.5,Chiton Rocks,0.2827090547398805
0.221479740881389,0.79,0.5,Chiton Rocks,1.0184546533696541
-0.008520259118610984,0.56,0.5,Chiton Rocks,-0.039179644660645156
0.031115971860736447,0.98,-0.5,Encounter Deep,1.5093463367713311
0.041115971860736455,0.99,-0.5,Encounter Deep,1.994417586843997
0.00111597186073642,0.95,-0.5,Encounter Deep,0.05413258655333338
0.00111597186073642,0.95,-0.5,Encounter Deep,0.05413258655333338
2.5384696431951514e-4,0.96,0.5,Encounter Deep,0.017949690985394857
0.030253846964319542,0.99,0.5,Encounter Deep,2.1392700345450373
0.020253846964319533,0.98,0.5,Encounter Deep,1.4321632533584898
0.030253846964319542,0.99,0.5,Encounter Deep,2.1392700345450373
0.02071811967832715,0.88,-0.5,Port Elliot Deep,1.1027488594452914
-0.009281880321672875,0.85,-0.5,Port Elliot Deep,-0.49404014925831874
0.03545496178359031,0.8947368421052632,-0.5,Port Elliot Deep,1.8871364426681168
0.02071811967832715,0.88,-0.5,Port Elliot Deep,1.1027488594452914
0.04931328476782848,0.97,0.5,Port Elliot Deep,1.7907454600696144
-6.867152321714531e-4,0.92,0.5,Port Elliot Deep,-0.024937137936792777
-0.010686715232171462,0.91,0.5,Port Elliot Deep,-0.38807365753807505
0.029313284767828462,0.95,0.5,Port Elliot Deep,1.06447242086705
-7.693289909331824e-4,0.91,-0.5,Basham's Beach,-0.018844634721165637
-0.0207693289909332,0.89,-0.5,Basham's Beach,-0.5087425832778019
-0.010769328990933191,0.9,-0.5,Basham's Beach,-0.2637936089994838
0.06923067100906677,0.98,-0.5,Basham's Beach,1.6957981852270585
-0.012865140531818642,0.85,0.5,Basham's Beach,-0.15340302874447317
-0.03286514053181866,0.83,0.5,Basham's Beach,-0.3918816187996227
0.10713485946818135,0.97,0.5,Basham's Beach,1.2774685115864226
-0.0928651405318186,0.77,0.5,Basham's Beach,-1.10731738896507
